# M_red = 0.333
# r   H0R/R  dR/R  d2R/R tot.
2.976575e+01   -2.642455e-03 9.769770e-04   -9.937308e-04 1.100498e-03   -8.750727e-04 9.582500e-04 -4.511259e-03 8.347289e-04
3.047950e+01   -2.730892e-03 9.489185e-04   -1.183069e-03 2.383840e-04   -9.455227e-04 5.436980e-04 -4.859484e-03 1.254233e-03
3.120897e+01   -5.805903e-04 1.008996e-03   -1.375947e-03 2.229540e-04   -6.926550e-04 2.934417e-04 -2.649193e-03 1.525391e-03
3.195309e+01   -4.564920e-05 5.021023e-04   -1.461164e-03 3.105849e-04   -6.439198e-04 2.607807e-04 -2.150733e-03 1.073468e-03
2.903446e+01   -1.783896e-03 8.744126e-04   -8.030995e-04 1.884819e-03   -5.378759e-04 1.531681e-03 -3.124872e-03 5.212747e-04
2.969848e+01   1.311240e-04 1.054883e-04   -7.702872e-04 1.260242e-03   -2.819592e-04 1.284600e-03 -9.211224e-04 8.112994e-05
3.038092e+01   -8.257119e-05 2.545161e-03   -6.757603e-04 7.848619e-04   -5.731998e-04 1.254144e-03 -1.331531e-03 3.014443e-03
3.108054e+01   -9.181412e-04 8.230356e-04   -8.511283e-04 3.042221e-05   -8.491544e-04 7.110375e-04 -2.618424e-03 1.564495e-03
3.179623e+01   -5.824278e-04 7.554256e-05   -1.152293e-03 5.754523e-04   -7.498336e-04 5.109367e-04 -2.484554e-03 1.161932e-03
3.252691e+01   -5.725839e-04 1.285752e-03   -1.348744e-03 7.320459e-04   -8.052816e-04 5.562768e-04 -2.726610e-03 2.574074e-03
3.034798e+01   2.963680e-03 3.828080e-04   -6.671575e-04 7.821783e-04   4.748441e-05 1.259206e-03 2.344007e-03 8.598359e-04
3.101612e+01   1.827678e-03 7.561801e-04   -4.680041e-04 5.328156e-04   -2.612094e-04 1.062390e-03 1.098464e-03 2.266061e-04
3.170173e+01   2.181104e-04 7.089198e-04   -5.009846e-04 3.171463e-04   -6.071795e-04 6.465132e-04 -8.900538e-04 2.547397e-04
3.240370e+01   -1.104567e-04 1.515020e-03   -5.980259e-04 9.122912e-04   -7.337417e-04 7.420125e-04 -1.442224e-03 3.169323e-03
3.312099e+01   5.390877e-04 2.640393e-03   -6.507295e-04 1.018745e-03   -8.272118e-04 9.239591e-04 -9.388536e-04 4.583098e-03
3.167018e+01   1.529908e-03 1.980994e-03   -2.744447e-04 2.718378e-04   -2.134879e-04 7.913943e-04 1.041975e-03 1.461437e-03
3.234192e+01   1.266447e-03 1.138558e-03   -1.522675e-04 4.567076e-04   -3.104927e-04 4.982589e-04 8.036863e-04 1.835920e-04
3.303029e+01   6.248103e-04 1.277578e-03   8.977483e-05 9.631840e-04   -5.247621e-04 7.551454e-04 1.898230e-04 2.995907e-03
3.373426e+01   1.133103e-04 2.577716e-03   2.294759e-04 1.151933e-03   -6.157216e-04 9.787451e-04 -2.729354e-04 4.708394e-03
3.300000e+01   1.720215e-03 2.529345e-03   1.057739e-04 9.183806e-04   1.018613e-05 2.684580e-04 1.836175e-03 1.342507e-03
3.367492e+01   8.497608e-04 8.255281e-05   5.600629e-04 1.282610e-03   -2.283235e-04 5.442294e-04 1.181500e-03 1.909392e-03
3.436568e+01   1.825983e-04 1.826449e-03   7.981240e-04 1.418686e-03   -3.050671e-04 7.713388e-04 6.756552e-04 4.016475e-03
3.433657e+01   1.050919e-03 3.092136e-04   9.532892e-04 1.463338e-03   -3.155641e-04 6.231531e-04 1.688644e-03 2.395704e-03
3.501428e+01   1.055677e-03 6.791495e-04   1.224857e-03 1.502907e-03   -5.058049e-04 7.431684e-04 1.774729e-03 2.925225e-03
3.567913e+01   6.549561e-04 1.579029e-03   1.488567e-03 1.645058e-03   -8.080200e-04 7.921904e-04 1.335503e-03 4.016277e-03
2.078461e+01   -4.982952e-03 2.775975e-03   -9.490933e-04 3.701961e-03   -1.063500e-03 2.096537e-03 -6.995545e-03 4.381399e-03
2.137756e+01   -2.850264e-03 1.549825e-03   -9.057917e-04 3.164420e-03   -7.463337e-04 2.314140e-03 -4.502390e-03 2.400105e-03
2.200000e+01   -2.396244e-03 2.045122e-03   -1.108610e-03 2.079298e-03   -4.307707e-04 1.915495e-03 -3.935624e-03 2.208925e-03
2.264950e+01   4.374007e-04 8.317931e-04   -1.199771e-03 8.700929e-04   2.215100e-05 1.395299e-03 -7.402192e-04 3.065875e-04
2.332381e+01   3.828936e-04 7.167198e-04   -1.621275e-03 2.490241e-04   4.234844e-04 7.611337e-04 -8.148969e-04 2.046103e-04
2.402082e+01   2.662390e-05 2.550245e-03   -1.683652e-03 3.171341e-04   4.719615e-04 3.407092e-04 -1.185067e-03 1.892402e-03
2.473863e+01   3.765623e-04 7.729408e-04   -1.525910e-03 8.562207e-04   2.722394e-04 5.624409e-04 -8.771086e-04 2.191602e-03
2.547548e+01   -2.202735e-05 4.036740e-04   -1.686616e-03 8.669432e-04   1.304255e-04 5.642627e-04 -1.578218e-03 1.834880e-03
2.622975e+01   2.062262e-03 1.253856e-03   -1.610281e-03 8.413929e-04   -6.396823e-06 4.136264e-04 4.455843e-04 2.508875e-03
2.700000e+01   3.584958e-03 1.981108e-03   -1.442698e-03 9.056837e-04   -1.232325e-04 3.521666e-04 2.019027e-03 3.238958e-03
2.778489e+01   2.716402e-03 7.224834e-05   -1.170327e-03 1.312666e-03   -2.211404e-04 1.179018e-04 1.324934e-03 1.122516e-03
2.858321e+01   1.256759e-03 1.183534e-03   -9.801952e-04 2.029292e-03   -2.618691e-04 4.659780e-04 1.469445e-05 2.746848e-03
2.939388e+01   3.132422e-05 1.019387e-03   -1.038994e-03 2.479007e-03   -2.006637e-04 9.720725e-04 -1.208333e-03 4.875473e-04
2.195450e+01   -2.671557e-03 4.599859e-04   -8.381667e-04 2.815464e-03   -5.619967e-04 2.588527e-03 -4.071720e-03 6.869234e-04
2.256103e+01   -3.892054e-04 3.131765e-04   -1.158105e-03 1.862320e-03   -1.782767e-04 2.263506e-03 -1.725587e-03 8.800870e-05
2.319483e+01   1.605519e-03 7.503354e-04   -1.333078e-03 6.182074e-04   2.063641e-04 1.530776e-03 4.788051e-04 1.622336e-04
2.385372e+01   9.349706e-04 1.298248e-03   -1.707829e-03 2.145364e-04   4.593703e-04 7.616213e-04 -3.134883e-04 3.220901e-04
2.453569e+01   7.553725e-05 1.042756e-03   -1.611549e-03 8.108181e-04   2.045198e-04 4.108424e-04 -1.331491e-03 1.789048e-04
2.523886e+01   3.949630e-04 1.809766e-04   -1.667666e-03 1.381771e-03   -4.319689e-05 4.374469e-04 -1.315900e-03 1.638242e-03
2.596151e+01   1.560399e-04 1.664541e-04   -1.778918e-03 1.334460e-03   -1.525910e-04 4.379285e-04 -1.775469e-03 1.938843e-03
2.670206e+01   1.303507e-03 1.503294e-03   -1.826011e-03 1.178530e-03   -1.610172e-04 3.056596e-04 -6.835212e-04 2.987483e-03
2.745906e+01   1.874306e-03 6.269087e-04   -1.637316e-03 1.276965e-03   -3.673524e-04 7.921723e-05 -1.303627e-04 1.983091e-03
2.823119e+01   8.301539e-04 5.931201e-04   -1.459998e-03 1.654079e-03   -4.185581e-04 2.192355e-04 -1.048402e-03 2.027963e-03
2.901724e+01   6.535439e-04 1.683543e-03   -1.473001e-03 2.313817e-03   -3.399842e-04 5.032416e-04 -1.159441e-03 3.494118e-03
2.981610e+01   1.042938e-04 2.198455e-03   -1.507159e-03 2.539381e-03   -2.872561e-04 6.546433e-04 -1.690121e-03 4.083193e-03
2.315167e+01   1.026117e-03 8.227889e-04   -1.440149e-03 1.235775e-03   1.286402e-04 2.141869e-03 -2.853923e-04 8.330522e-05
2.376973e+01   7.877579e-04 8.741183e-04   -1.704710e-03 2.244149e-04   2.378102e-04 1.413623e-03 -6.791418e-04 3.150901e-04
2.441311e+01   -1.259751e-05 4.265740e-04   -1.910755e-03 5.861079e-04   1.393249e-04 7.063038e-04 -1.784028e-03 8.658376e-04
2.507987e+01   -2.314353e-04 7.749739e-04   -1.838797e-03 1.422489e-03   -1.443609e-04 2.236625e-04 -2.214593e-03 8.711781e-04
2.576820e+01   -1.423664e-03 4.674706e-04   -1.938546e-03 1.970898e-03   -4.268645e-04 1.573596e-04 -3.789075e-03 2.595728e-03
2.647640e+01   -1.652307e-03 1.392648e-03   -1.993270e-03 1.860139e-03   -6.087859e-04 2.711114e-04 -4.254362e-03 3.523899e-03
2.720294e+01   -1.701609e-03 2.513718e-03   -1.929743e-03 1.688746e-03   -6.971316e-04 2.311204e-04 -4.328483e-03 4.433585e-03
2.794638e+01   -4.104846e-04 1.315920e-03   -1.826723e-03 1.749095e-03   -8.026035e-04 7.659410e-05 -3.039811e-03 2.988422e-03
2.870540e+01   1.029511e-03 1.112758e-03   -1.650972e-03 1.941716e-03   -7.393805e-04 2.013733e-04 -1.360841e-03 2.853100e-03
2.947881e+01   -4.408941e-05 1.267397e-03   -1.427743e-03 2.297769e-03   -7.806423e-04 4.497700e-04 -2.252475e-03 3.115396e-03
3.026549e+01   -6.057570e-04 1.434098e-03   -1.322695e-03 2.516356e-03   -8.780098e-04 6.099815e-04 -2.806462e-03 3.340473e-03
2.437212e+01   3.647129e-05 6.106034e-04   -1.801120e-03 1.991233e-04   1.200272e-04 9.420334e-04 -1.644622e-03 5.305533e-04
2.500000e+01   -1.578651e-03 3.119567e-04   -1.889135e-03 8.415807e-04   -3.101186e-04 5.559785e-04 -3.777905e-03 1.709516e-03
2.565151e+01   -5.831918e-04 4.417653e-04   -1.817823e-03 1.538715e-03   -4.810687e-04 2.145302e-04 -2.882083e-03 2.195011e-03
2.632489e+01   -1.780331e-04 4.586307e-04   -1.802257e-03 2.095095e-03   -6.389881e-04 6.933845e-06 -2.619278e-03 2.546792e-03
2.701851e+01   -1.339592e-03 6.041694e-04   -1.821055e-03 2.122979e-03   -7.842865e-04 4.031190e-05 -3.944934e-03 2.767460e-03
2.773085e+01   -2.271914e-03 2.006416e-03   -1.862208e-03 2.002270e-03   -9.156292e-04 1.264508e-05 -5.049751e-03 4.021332e-03
2.846050e+01   -1.128805e-03 5.362785e-04   -1.907293e-03 2.145598e-03   -9.532169e-04 3.305153e-04 -3.989315e-03 2.351361e-03
2.920616e+01   1.123219e-04 1.620528e-04   -1.791483e-03 2.183676e-03   -1.032273e-03 5.826979e-04 -2.711434e-03 1.438925e-03
2.996665e+01   -2.280364e-03 6.861971e-04   -1.472057e-03 2.168078e-03   -1.397283e-03 8.384613e-04 -5.149704e-03 6.434192e-04
3.074085e+01   -1.735363e-03 1.153558e-03   -1.357566e-03 2.265527e-03   -1.416158e-03 1.083907e-03 -4.509086e-03 2.806211e-05
2.561250e+01   -3.302303e-03 1.670430e-04   -1.854373e-03 1.075699e-03   -7.848087e-04 4.686617e-04 -5.941485e-03 1.711404e-03
2.624881e+01   -3.573505e-03 7.477027e-04   -1.875085e-03 1.619667e-03   -9.142216e-04 1.767994e-04 -6.362812e-03 2.544169e-03
2.690725e+01   -6.065084e-04 4.894272e-04   -1.653412e-03 2.092812e-03   -7.677270e-04 1.904833e-04 -3.027647e-03 2.391756e-03
2.758623e+01   8.933173e-04 1.877525e-03   -1.458973e-03 2.335912e-03   -6.087249e-04 2.870730e-04 -1.174381e-03 3.926364e-03
2.828427e+01   -3.727510e-04 1.835506e-03   -1.544833e-03 2.351660e-03   -6.600469e-04 4.781255e-04 -2.577630e-03 3.709041e-03
2.900000e+01   4.348490e-04 3.552880e-04   -1.787863e-03 2.285617e-03   -6.375378e-04 7.489530e-04 -1.990552e-03 1.891952e-03
2.973214e+01   -1.049699e-03 5.515962e-04   -1.997768e-03 2.088808e-03   -9.260097e-04 9.168275e-04 -3.973478e-03 6.203849e-04
3.047950e+01   -3.243706e-03 2.221038e-03   -1.845489e-03 1.851774e-03   -1.355684e-03 1.108214e-03 -6.444879e-03 1.477478e-03
3.124100e+01   -1.469270e-03 3.735679e-03   -1.774311e-03 1.772365e-03   -1.199850e-03 1.358103e-03 -4.443430e-03 3.321417e-03
2.687006e+01   -1.744481e-03 1.718510e-03   -1.799786e-03 1.705317e-03   -8.220923e-04 7.576069e-05 -4.366359e-03 3.348067e-03
2.751363e+01   -1.314332e-03 4.954094e-04   -1.563210e-03 1.871817e-03   -7.028223e-04 4.320903e-04 -3.580364e-03 1.935136e-03
2.817801e+01   5.287219e-04 1.243831e-03   -1.409296e-03 2.098165e-03   -3.595106e-04 6.837067e-04 -1.240085e-03 2.658289e-03
2.886174e+01   -9.970502e-04 1.257338e-03   -1.491815e-03 2.159462e-03   -3.698192e-04 8.242122e-04 -2.858684e-03 2.592587e-03
2.956349e+01   -4.204567e-04 3.359763e-04   -1.744956e-03 1.912145e-03   -5.178344e-04 9.046306e-04 -2.683247e-03 6.715383e-04
3.028201e+01   -2.320424e-03 1.484373e-03   -2.023720e-03 1.436060e-03   -8.430418e-04 7.858168e-04 -5.187186e-03 8.341302e-04
3.101612e+01   -2.230000e-03 1.782187e-03   -2.091281e-03 1.248361e-03   -9.398100e-04 8.825526e-04 -5.261092e-03 1.416379e-03
3.176476e+01   -2.660589e-03 2.114927e-03   -2.030502e-03 1.139160e-03   -8.737992e-04 9.495227e-04 -5.564890e-03 1.925290e-03
2.814249e+01   -2.033231e-03 1.659481e-03   -1.380950e-03 1.789186e-03   -6.064683e-04 6.981344e-04 -4.020650e-03 2.750533e-03
2.879236e+01   -3.761679e-04 3.132260e-05   -1.121634e-03 1.787219e-03   -3.415807e-04 1.013499e-03 -1.839383e-03 8.050427e-04
2.946184e+01   -5.698739e-04 2.976496e-04   -1.284143e-03 1.729355e-03   -2.814802e-04 9.668318e-04 -2.135497e-03 1.060173e-03
3.014963e+01   -2.129754e-03 2.360025e-04   -1.458653e-03 1.385010e-03   -5.577915e-04 8.566831e-04 -4.146198e-03 7.643297e-04
3.085450e+01   -3.848046e-03 1.308619e-03   -1.779963e-03 9.135263e-04   -8.318505e-04 6.789165e-04 -6.459859e-03 1.074009e-03
3.157531e+01   -1.531032e-03 1.183442e-03   -2.003706e-03 7.637370e-04   -7.078967e-04 6.741371e-04 -4.242634e-03 1.093842e-03
3.231099e+01   -2.229287e-03 9.612950e-05   -2.076934e-03 7.099772e-04   -7.481064e-04 6.354504e-04 -5.054327e-03 2.160267e-05
2.942788e+01   2.235371e-04 1.071737e-03   -1.028840e-03 1.633531e-03   -4.893764e-05 1.194184e-03 -8.542405e-04 6.323893e-04
3.008322e+01   1.338717e-03 5.647087e-04   -1.246398e-03 1.341694e-03   1.803170e-04 1.128251e-03 2.726356e-04 3.512657e-04
3.075711e+01   -1.415313e-03 2.762723e-04   -1.350894e-03 1.116789e-03   -3.182320e-04 1.043237e-03 -3.084439e-03 2.027203e-04
3.144837e+01   -1.010776e-03 3.892490e-04   -1.565682e-03 7.070559e-04   -5.539134e-04 9.651467e-04 -3.130372e-03 6.473398e-04
3.215587e+01   -1.049592e-03 5.526342e-04   -1.800642e-03 4.841281e-04   -6.642984e-04 1.097495e-03 -3.514532e-03 1.166001e-03
3.287856e+01   -2.303008e-03 1.329758e-03   -1.950027e-03 4.660514e-04   -8.308086e-04 1.266863e-03 -5.083843e-03 2.130570e-03
3.072458e+01   1.536055e-03 1.835656e-03   -1.444386e-03 1.128865e-03   3.825784e-04 1.174683e-03 4.742467e-04 1.881474e-03
3.138471e+01   1.829016e-04 3.256931e-04   -1.411945e-03 1.027291e-03   4.010597e-05 1.055998e-03 -1.188937e-03 2.969863e-04
3.206244e+01   3.593492e-04 8.108497e-04   -1.365718e-03 6.093989e-04   -2.160280e-04 1.060211e-03 -1.222396e-03 3.600372e-04
3.275668e+01   -8.573508e-05 1.073410e-03   -1.241936e-03 7.936587e-05   -5.184690e-04 1.260118e-03 -1.846140e-03 2.254162e-03
3.346640e+01   2.468014e-04 2.270023e-03   -1.091216e-03 6.133402e-05   -7.434229e-04 1.504626e-03 -1.587838e-03 3.835983e-03
3.203123e+01   8.112049e-04 3.102471e-03   -1.124413e-03 1.152665e-03   1.627818e-04 9.232034e-04 -1.504264e-04 3.331932e-03
3.269557e+01   3.591472e-04 2.908641e-03   -8.781362e-04 6.475709e-04   -4.041519e-05 9.093011e-04 -5.594042e-04 2.646910e-03
3.337664e+01   4.956002e-04 1.684115e-04   -6.039231e-04 5.465211e-05   -2.999535e-04 1.238669e-03 -4.082764e-04 1.352428e-03
3.407345e+01   9.851828e-04 1.289206e-03   -3.870340e-04 1.951670e-04   -3.893846e-04 1.482850e-03 2.087642e-04 2.967223e-03
3.334666e+01   7.918552e-05 9.457946e-04   -6.120184e-04 2.474155e-04   1.284350e-04 1.086828e-03 -4.043978e-04 1.063818e-04
3.401470e+01   -1.051606e-03 3.660222e-04   -7.636465e-05 3.310059e-04   -1.874690e-04 1.224127e-03 -1.315440e-03 1.921156e-03
3.469870e+01   -2.486241e-03 1.056303e-03   2.478620e-04 4.506053e-04   -3.469638e-04 1.463544e-03 -2.585342e-03 2.970452e-03
3.466987e+01   -7.497060e-04 1.174950e-03   6.005412e-04 8.344226e-04   -3.214175e-04 1.163030e-03 -4.705823e-04 3.172402e-03
3.534119e+01   -1.120731e-03 1.698989e-03   1.019120e-03 9.092156e-04   -5.373613e-04 1.329309e-03 -6.389725e-04 3.937514e-03
3.600000e+01   7.652781e-04 1.465641e-03   1.476837e-03 1.150807e-03   -6.971520e-04 1.330161e-03 1.544964e-03 3.946608e-03
2.251666e+01   -2.003550e-03 1.490116e-03   -8.289874e-04 2.656892e-03   -3.802834e-04 2.863737e-03 -3.212821e-03 1.696961e-03
2.310844e+01   9.857813e-04 2.177966e-03   -1.018039e-03 1.786892e-03   -1.443143e-04 2.625607e-03 -1.765724e-04 3.016681e-03
2.372762e+01   7.406399e-04 1.162186e-03   -1.169628e-03 4.986969e-04   -8.264575e-05 1.571232e-03 -5.116336e-04 8.965032e-05
2.437212e+01   3.794798e-04 5.372820e-04   -1.644839e-03 5.481232e-04   1.670086e-04 8.060981e-04 -1.098351e-03 1.891503e-03
2.503997e+01   -6.880593e-04 1.659012e-04   -1.667860e-03 1.390475e-03   -9.513809e-05 3.351186e-04 -2.451057e-03 1.891494e-03
2.572936e+01   -1.485009e-03 3.842727e-04   -1.774342e-03 1.837598e-03   -6.212273e-04 3.189115e-04 -3.880579e-03 2.540782e-03
2.643861e+01   -2.912183e-03 1.444140e-04   -1.944755e-03 1.550267e-03   -9.067152e-04 2.965003e-04 -5.763653e-03 1.991181e-03
2.716616e+01   -9.053021e-04 6.188928e-04   -1.841622e-03 1.482946e-03   -8.083082e-04 2.274330e-05 -3.555232e-03 2.124582e-03
2.791057e+01   4.534444e-04 6.557940e-04   -1.811991e-03 1.643029e-03   -8.383033e-04 3.534734e-05 -2.196850e-03 2.263476e-03
2.867054e+01   9.231385e-04 1.405861e-03   -1.669951e-03 2.134763e-03   -6.686981e-04 3.096650e-04 -1.415511e-03 3.230959e-03
2.944486e+01   1.476676e-03 3.065118e-04   -1.715771e-03 2.946566e-03   -5.526138e-04 7.547978e-04 -7.917081e-04 2.498280e-03
3.023243e+01   1.562488e-03 1.360940e-03   -1.726377e-03 3.011923e-03   -5.608742e-04 7.205388e-04 -7.247628e-04 3.652324e-03
2.368544e+01   -4.791232e-05 5.010893e-04   -1.057880e-03 1.311168e-03   -2.976797e-04 2.428620e-03 -1.403472e-03 1.618541e-03
2.428992e+01   -4.655817e-05 9.744698e-04   -1.326025e-03 2.606887e-04   -2.524102e-04 1.463968e-03 -1.624994e-03 2.288098e-04
2.491987e+01   -9.062066e-04 5.678674e-04   -1.606323e-03 5.919252e-04   -1.956269e-04 8.853925e-04 -2.708157e-03 2.045185e-03
2.557342e+01   5.982719e-05 4.072154e-04   -1.610945e-03 1.607507e-03   -4.055219e-04 3.329601e-04 -1.956639e-03 2.347682e-03
2.624881e+01   -1.260695e-03 3.610014e-04   -1.920880e-03 1.995366e-03   -8.586975e-04 7.297676e-05 -4.040272e-03 2.429344e-03
2.694439e+01   -3.977211e-03 7.707505e-04   -2.085541e-03 1.760457e-03   -1.329564e-03 1.599437e-04 -7.392316e-03 2.691151e-03
2.765863e+01   -2.823487e-03 1.468392e-03   -1.991587e-03 1.894578e-03   -1.148104e-03 6.056453e-05 -5.963178e-03 3.302405e-03
2.839014e+01   4.897951e-05 5.306718e-04   -1.886795e-03 2.249278e-03   -1.050998e-03 2.694121e-04 -2.888814e-03 2.510537e-03
2.913760e+01   2.079872e-03 1.823061e-04   -1.664722e-03 2.595568e-03   -9.342035e-04 4.209030e-04 -5.190538e-04 2.356971e-03
2.989983e+01   9.970921e-04 7.527308e-04   -1.575280e-03 3.204989e-03   -1.022508e-03 9.056957e-04 -1.600696e-03 1.546562e-03
3.067572e+01   -7.530303e-04 6.038802e-04   -1.512711e-03 3.344862e-03   -1.145067e-03 1.026490e-03 -3.410808e-03 1.714492e-03
2.487971e+01   5.397945e-04 7.127328e-04   -1.330635e-03 3.025926e-04   -2.425193e-04 1.048740e-03 -1.033360e-03 6.385995e-04
2.549510e+01   -1.729315e-03 1.227610e-03   -1.372627e-03 9.190135e-04   -5.518507e-04 7.225746e-04 -3.653793e-03 2.869198e-03
2.613427e+01   -6.093630e-04 2.117153e-03   -1.493792e-03 1.736984e-03   -6.673269e-04 3.949602e-04 -2.770481e-03 4.249098e-03
2.679552e+01   5.827451e-05 5.766527e-04   -1.762041e-03 2.166390e-03   -8.753512e-04 5.324445e-06 -2.579117e-03 2.748367e-03
2.747726e+01   -5.274195e-04 3.653328e-04   -1.891598e-03 2.043904e-03   -9.816272e-04 4.103633e-05 -3.400645e-03 1.637534e-03
2.817801e+01   -1.193996e-03 2.064815e-04   -2.003256e-03 2.202880e-03   -9.142693e-04 2.865917e-04 -4.111522e-03 1.709807e-03
2.889637e+01   -1.139778e-03 1.951851e-05   -2.021172e-03 2.497358e-03   -8.930848e-04 4.365207e-04 -4.054034e-03 2.080356e-03
2.963106e+01   -8.113619e-04 2.078826e-04   -1.881021e-03 2.894896e-03   -1.160194e-03 6.519989e-04 -3.852576e-03 2.450780e-03
3.038092e+01   -1.857400e-03 2.172005e-03   -1.568585e-03 3.193352e-03   -1.620375e-03 1.220152e-03 -5.046360e-03 1.988040e-04
3.114482e+01   -1.160433e-03 2.790564e-03   -1.529527e-03 3.315380e-03   -1.662926e-03 1.514371e-03 -4.352886e-03 9.895546e-04
2.609598e+01   -1.633797e-03 3.433619e-04   -1.327299e-03 1.188740e-03   -8.234048e-04 4.319675e-04 -3.784501e-03 1.964069e-03
2.672078e+01   -1.428200e-03 1.469186e-03   -1.327975e-03 1.755785e-03   -9.125944e-04 2.296283e-04 -3.668769e-03 3.454600e-03
2.736786e+01   -1.574559e-04 1.080701e-03   -1.419891e-03 2.226968e-03   -8.529192e-04 1.586795e-04 -2.430266e-03 3.148989e-03
2.803569e+01   1.408161e-03 1.612109e-04   -1.425087e-03 2.341520e-03   -6.407642e-04 4.552508e-04 -6.576908e-04 2.047480e-03
2.872281e+01   1.404104e-03 6.423918e-04   -1.646377e-03 2.503818e-03   -4.993245e-04 6.849878e-04 -7.415979e-04 1.176438e-03
2.942788e+01   1.368007e-04 6.490911e-04   -1.972672e-03 2.630708e-03   -5.095141e-04 6.244479e-04 -2.345385e-03 2.655351e-03
3.014963e+01   2.567764e-04 4.553210e-04   -2.197404e-03 2.790865e-03   -8.544747e-04 7.687664e-04 -2.795103e-03 2.477420e-03
3.088689e+01   -1.117501e-03 3.172887e-03   -2.105825e-03 2.893687e-03   -1.243220e-03 1.386169e-03 -4.466545e-03 1.665369e-03
3.163858e+01   -7.660661e-04 5.048606e-03   -2.141291e-03 2.853645e-03   -1.137193e-03 1.704561e-03 -4.044551e-03 3.899522e-03
2.733130e+01   5.001911e-04 2.023090e-03   -1.223251e-03 1.833139e-03   -6.630531e-04 8.973096e-05 -1.386113e-03 3.945960e-03
2.796426e+01   -2.714304e-04 1.027327e-03   -1.167834e-03 1.987713e-03   -5.116925e-04 1.823728e-04 -1.950957e-03 2.832667e-03
2.861818e+01   -2.129951e-04 1.464537e-03   -1.041608e-03 2.179209e-03   -3.283693e-04 5.558056e-04 -1.582972e-03 3.087940e-03
2.929164e+01   1.882009e-03 3.521519e-04   -1.292531e-03 2.314467e-03   -4.270377e-05 7.737656e-04 5.467745e-04 1.892854e-03
2.998333e+01   1.201409e-03 4.256109e-04   -1.881804e-03 2.253265e-03   -1.143094e-04 6.659400e-04 -7.947050e-04 2.012936e-03
3.069202e+01   -7.887601e-04 3.525098e-04   -2.281045e-03 2.192030e-03   -6.623499e-04 6.298382e-04 -3.732155e-03 1.914702e-03
3.141656e+01   -9.067464e-04 1.688120e-03   -2.574588e-03 2.223220e-03   -7.888903e-04 1.053599e-03 -4.270224e-03 5.184989e-04
3.215587e+01   -6.760400e-04 2.930645e-03   -2.657900e-03 2.245951e-03   -5.905726e-04 1.276658e-03 -3.924513e-03 1.961351e-03
2.858321e+01   -1.513579e-04 1.865077e-03   -7.759424e-04 1.845047e-03   -3.703762e-04 2.955755e-04 -1.297676e-03 3.414549e-03
2.922328e+01   1.025195e-03 1.809085e-03   -6.839274e-04 1.847180e-03   -7.999146e-05 5.324820e-04 2.612757e-04 3.123783e-03
2.988311e+01   1.386234e-03 3.082261e-04   -1.046912e-03 1.980992e-03   1.410052e-04 8.118185e-04 4.803268e-04 8.609471e-04
3.056141e+01   -1.313040e-03 1.106901e-03   -1.577767e-03 1.750818e-03   -1.663908e-04 5.567629e-04 -3.057199e-03 2.300957e-03
3.125700e+01   -2.698002e-03 6.765388e-04   -2.053196e-03 1.527469e-03   -6.406588e-04 4.570892e-04 -5.391857e-03 1.746919e-03
3.196873e+01   -1.521604e-03 1.563116e-03   -2.451149e-03 1.412380e-03   -6.899470e-04 7.724201e-04 -4.662700e-03 9.231559e-04
